Cruise,Transect,Station,Latitude,Longitude,Time_PST,Night0Day1,Class,Abundance (#/m^2),ESD_n,ESD_mean,ESD_mean-1outlier,ESD_mean-2outliers,Feret_n,Feret_mean,Feret_mean-1outlier,Feret_mean-2outliers,ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1706,3,1,33.823,-122.715,22-Jun-2017 18:13:00,1,ostracods,641.690424,5,0.592899,0.570741,0.461412,5,0.771364,0.741531,0.619271,5,2.240407,2.031013,1.158235,1.437647,0.98385,0.378901
P1706,3,1,33.823,-122.715,22-Jun-2017 18:13:00,1,others,88.075156,7,2.452395,2.214337,2.077483,7,4.175446,3.509896,2.991042,7,200.161211,126.382097,99.320823,17.62923,9.540963,6.248355
P1706,3,1,33.823,-122.715,22-Jun-2017 18:13:00,1,polychaete,390.047121,8,1.3901,2.430091,2.492956,8,1.988928,4.132604,2.986994,8,22.655497,56.844406,35.587151,8.836711,21.456771,7.83586
P1706,3,1,33.823,-122.715,22-Jun-2017 18:13:00,1,pteropoda,496.995525,5,0.918486,2.494964,0.38669,5,1.229852,3.827874,0.450323,5,27.194483,52.226938,3.890675,13.515536,17.742455,0.70982
P1706,3,1,33.823,-122.715,22-Jun-2017 18:13:00,1,pyrosomes,94.366239,46,7.164306,8.226822,8.025384,46,9.671997,10.910999,10.565302,46,1361.926389,1392.950234,1269.928403,128.519871,129.256683,115.843755
P1706,3,1,33.823,-122.715,22-Jun-2017 18:13:00,1,rhizaria,2214.461071,15,0.565364,0.502668,0.47035,15,0.834804,0.679068,0.617232,15,3.228698,1.627109,1.206081,7.149827,3.347262,2.291441
P1706,3,1,33.823,-122.715,22-Jun-2017 18:13:00,1,salps,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,All Classes,53010.902653,468,0.591162,1.369021,1.31737,468,1.161301,2.646324,2.569856,468,9.206636,132.039076,111.877143,488.052095,6997.750443,5910.574551
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,All Copepods,40123.519473,287,0.546513,0.739376,0.729466,287,1.054906,1.572523,1.533143,287,5.673856,31.710448,27.799605,227.655066,1267.050795,1106.153328
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,All Calanoid Copepods,34611.30541,253,0.565398,0.714109,0.713187,253,1.087787,1.399734,1.396043,253,6.323441,13.1353,12.76818,218.862546,454.454766,441.582968
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,All Non-Calanoid Copepods,5512.214063,34,0.427933,0.425066,0.419131,34,0.848448,0.84261,0.826988,34,1.595098,1.546233,1.437292,8.79252,8.265516,7.443661
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,appendicularia,513.229121,4,1.07131,1.12397,0.519722,4,3.197051,3.454547,1.486343,4,38.864961,43.438607,2.038932,19.94663,15.05566,0.366933
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,bryozoan_larvae,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,chaetognatha,1099.776687,48,1.726236,2.236403,2.259791,48,6.285486,9.156276,9.249107,48,50.972908,81.394138,79.474442,56.058816,88.43034,85.28525
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,cnidaria_ctenophores,246.61659,7,2.145389,2.787908,2.724246,7,3.963288,4.062917,3.856439,7,58.262643,60.118122,57.67167,14.368534,14.024714,12.685192
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,copepoda_calanoida,34491.329771,244,0.55868,0.704516,0.703793,244,1.061011,1.353842,1.352087,244,4.281535,10.295905,10.221998,147.675841,353.403808,350.73072
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,copepoda_eucalanids,119.975639,9,2.496723,2.581346,2.682579,9,8.785532,9.139453,9.478423,9,593.34299,539.877404,479.06263,71.186704,57.575232,44.703435
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,copepoda_harpacticoida,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,copepoda_oithona_like,2846.08876,18,0.398842,0.390498,0.377978,18,0.876634,0.862925,0.832076,18,1.524688,1.414353,1.244935,4.339398,3.789697,3.128302
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,copepoda_others,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,copepoda_poecilostomatoids,2666.125302,16,0.458987,0.469871,0.459897,16,0.818359,0.784653,0.812054,16,1.67026,1.452802,1.344234,4.453122,3.631267,3.135909
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,crustacea_others,4205.812665,28,0.48948,0.64031,0.545829,28,0.708777,0.913995,0.752655,28,2.101621,3.071182,0.624823,8.839026,12.405058,2.419658
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,doliolids,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,eggs,873.156037,8,0.459351,0.586582,0.573764,8,0.575835,0.668023,0.655369,8,26.531789,43.849682,41.405982,23.166392,30.980818,28.70232
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,euphausiids,159.967518,12,1.897634,1.818948,1.861277,12,5.235938,4.985795,4.767917,12,90.830194,73.740679,61.370532,14.529881,10.813104,8.181076
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,multiples,999.796988,6,0.78308,0.741894,0.781179,6,1.473785,1.404167,1.331771,6,5.052809,4.155762,4.722145,5.051783,3.462432,3.147458
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,nauplii,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,ostracods,1119.772627,15,0.601587,1.296659,1.310377,15,0.781659,1.611967,1.59589,15,4.773625,20.687097,20.208052,5.345374,22.889073,22.089651
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,others,39.99188,3,3.151926,3.521763,3.325579,3,6.006944,5.040625,5.953125,3,370.515361,481.458417,399.570027,14.817606,12.836285,5.326519
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,polychaete,13.330627,1,1.737638,NaN,NaN,1,2.479167,NaN,NaN,1,27.10225,NaN,NaN,0.36129,NaN,NaN
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,pteropoda,1181.426775,9,0.481149,0.401912,0.395272,9,0.620891,0.504704,0.493729,9,17.460788,1.892184,1.749869,20.628643,1.920177,1.772841
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,pyrosomes,34.992895,21,10.568966,10.210174,9.983331,21,14.240327,13.607813,13.287719,21,2104.250131,1883.243644,1792.431832,73.633803,62.762044,56.748818
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,rhizaria,2386.182146,18,0.453656,0.473797,0.455595,18,0.599418,0.639586,0.60602,18,1.072848,1.218738,1.057453,2.560012,2.705048,2.170863
P1706,3,2,33.862,-122.688,22-Jun-2017 19:14:00,1,salps,13.330627,1,3.205016,NaN,NaN,1,7.397917,NaN,NaN,1,81.709639,NaN,NaN,1.089241,NaN,NaN
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,All Classes,100771.523179,829,0.577213,0.991872,0.989672,829,1.106888,1.895271,1.892054,829,7.750209,75.76754,74.951151,781.000366,7634.206882,7550.956139
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,All Copepods,86663.907285,587,0.518349,0.626263,0.625886,587,0.975642,1.200592,1.199479,587,3.399134,8.997207,8.927076,294.582192,778.243505,772.059096
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,All Calanoid Copepods,81134.10596,549,0.519957,0.627178,0.626802,549,0.972695,1.194118,1.193082,549,3.378091,8.255704,8.195687,274.078397,669.709835,664.732605
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,All Non-Calanoid Copepods,5529.801325,38,0.494752,0.512267,0.507079,38,1.018883,1.057914,1.051238,38,3.707872,2.940252,2.780041,20.503796,15.772212,14.875981
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,appendicularia,1721.854305,15,0.729243,0.97115,0.95694,15,1.882059,2.657092,2.610139,15,9.677685,23.844349,21.812224,16.663564,37.108756,33.657273
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,bryozoan_larvae,496.688742,3,0.509592,0.498946,0.490155,3,0.652778,0.645312,0.64375,3,1.24159,1.160594,1.223523,0.616684,0.384302,0.20257
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,chaetognatha,1220.198675,24,1.316471,1.867559,1.848148,24,4.770183,7.226159,7.137727,24,21.269922,56.993287,54.663594,25.953531,60.107158,56.92616
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,cnidaria_ctenophores,3028.145695,80,1.27047,1.466117,1.444628,80,2.535233,3.041068,3.012186,80,40.325673,47.05165,46.711904,122.112012,134.689242,133.097992
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,copepoda_calanoida,81094.370861,546,0.519289,0.627536,0.622946,546,0.9697,1.192275,1.181065,546,3.072155,8.387803,7.840615,249.134495,678.814897,633.233515
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,copepoda_eucalanids,39.735099,3,1.883699,1.282599,1.260087,3,7.084375,3.674479,4.461458,3,627.75485,67.17404,33.730297,24.943901,1.779445,0.446759
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,copepoda_harpacticoida,13.245033,1,0.735444,NaN,NaN,1,2.179167,NaN,NaN,1,2.413917,NaN,NaN,0.031972,NaN,NaN
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,copepoda_oithona_like,3821.192053,24,0.436379,0.419412,0.40328,24,0.952672,0.907756,0.877635,24,2.078082,1.721718,1.529096,7.940751,6.293963,5.336645
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,copepoda_others,13.245033,1,3.288019,NaN,NaN,1,8.464583,NaN,NaN,1,466.922857,NaN,NaN,6.184409,NaN,NaN
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,copepoda_poecilostomatoids,1682.119205,12,0.603466,0.598096,0.59284,12,1.10153,1.09577,1.087243,12,3.773017,3.390996,3.288377,6.346664,5.142636,4.943455
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,crustacea_others,2854.304636,20,0.55715,0.551263,0.543319,20,0.808065,0.799997,0.789096,20,0.6812,0.452095,0.373684,1.944354,1.215566,0.999789
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,doliolids,13.245033,1,2.750851,NaN,NaN,1,5.226042,NaN,NaN,1,20.308238,NaN,NaN,0.268983,NaN,NaN
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,eggs,867.549669,8,0.555758,0.754671,0.858924,8,0.630161,0.744008,0.595833,8,27.181375,52.720283,21.027542,23.581193,45.039182,14.482545
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,euphausiids,403.97351,19,1.884346,2.334633,2.384817,19,4.801708,6.220851,6.373556,19,158.060154,155.283806,143.117025,63.852115,60.673805,54.024307
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,multiples,675.496689,5,0.795007,0.716069,0.71078,5,1.397018,1.224554,1.345533,5,7.477263,3.560605,3.455798,5.050866,1.815673,1.716456
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,nauplii,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,ostracods,1019.86755,8,0.733104,0.780494,0.770916,8,0.986769,1.051631,1.060482,8,4.445856,4.560962,4.426598,4.534184,3.896451,3.723033
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,others,178.807947,2,1.341307,1.319744,NaN,2,2.181983,4.521875,NaN,2,24.648885,42.851943,NaN,4.407416,7.094693,NaN
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,polychaete,165.562914,1,0.589106,NaN,NaN,1,1.034375,NaN,NaN,1,8.077871,NaN,NaN,1.337396,NaN,NaN
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,pteropoda,26.490066,2,1.582966,1.579846,NaN,2,2.073437,2.04375,NaN,2,181.313966,172.906737,NaN,4.803019,2.290155,NaN
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,pyrosomes,71.192053,43,12.407856,12.27855,12.145777,43,17.073716,16.835342,16.602846,43,2894.913651,2806.352794,2721.497226,206.094846,195.143737,184.737394
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,rhizaria,1337.748344,9,0.596849,0.604707,0.539774,9,0.842394,0.850918,0.73885,9,2.854848,2.982371,1.925087,3.819068,3.495892,1.937836
P1706,3,3,33.904,-122.663,22-Jun-2017 20:21:00,1,salps,26.490066,2,2.504557,2.534496,NaN,2,5.903646,6.019792,NaN,2,52.055075,50.007648,NaN,1.378942,0.662353,NaN
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,All Classes,51287.394958,478,0.641744,1.234365,1.183388,478,1.308261,2.41056,2.337157,478,13.991447,121.375103,103.5142,717.584846,6204.613685,5274.178964
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,All Copepods,42322.689076,309,0.576808,0.81294,0.804908,309,1.158792,1.664165,1.633633,309,7.660846,21.409504,18.951815,324.227589,902.509566,795.7214
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,All Calanoid Copepods,33710.92437,255,0.600186,0.834867,0.825679,255,1.194433,1.691928,1.653834,255,8.845108,22.226886,19.153389,298.176771,748.99002,642.201854
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,All Non-Calanoid Copepods,8611.764706,54,0.485293,0.502414,0.481396,54,1.019279,1.061632,1.029417,54,3.025027,3.059542,2.609857,26.050818,25.833848,21.598212
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,appendicularia,1398.319328,12,0.799082,1.267634,1.100071,12,2.067142,3.977596,3.301417,12,12.619122,72.268695,40.632334,17.645562,88.908714,43.15905
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,bryozoan_larvae,840.336134,5,0.500302,0.49269,0.497578,5,0.639583,0.628385,0.620486,5,1.173862,1.116696,1.150215,0.986438,0.75072,0.579941
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,chaetognatha,1640.336134,30,1.077179,1.578817,1.563678,30,3.773395,5.723713,5.660473,30,17.810773,45.522178,44.235663,29.215654,74.059611,71.371826
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,cnidaria_ctenophores,406.722689,9,1.467367,1.352624,1.275675,9,2.328233,1.930847,1.788845,9,37.77832,32.225898,30.35802,15.3653,7.690887,6.836932
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,copepoda_calanoida,33515.966387,252,0.590152,0.819999,0.811032,252,1.148374,1.627071,1.604857,252,5.33885,17.807837,16.819629,178.936701,593.853941,558.072458
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,copepoda_eucalanids,194.957983,3,2.325235,2.299855,2.084927,3,9.112572,9.303935,9.457292,3,611.619324,637.525527,635.389586,119.24007,115.718919,106.788166
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,copepoda_harpacticoida,181.512605,2,0.647998,0.543866,NaN,2,2.271759,1.840625,NaN,2,2.694117,1.579536,NaN,0.489016,0.265468,NaN
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,copepoda_oithona_like,5882.352941,35,0.433867,0.411921,0.397119,35,0.959524,0.915104,0.878662,35,2.407571,1.923746,1.593725,14.162181,10.992833,8.839145
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,copepoda_others,26.890756,2,2.485664,3.433984,NaN,2,4.709375,2.647917,NaN,2,145.843561,25.202031,NaN,3.921844,0.338851,NaN
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,copepoda_poecilostomatoids,2521.008403,15,0.572234,0.555629,0.537362,15,1.029167,1.000074,0.969231,15,2.966185,2.745663,2.519518,7.477777,6.460382,5.50483
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,crustacea_others,95.798319,8,2.578947,2.695533,2.473564,8,3.679221,3.818495,4.112957,8,34.780093,27.449403,21.266568,3.331874,2.260539,1.465427
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,doliolids,26.890756,2,4.038602,4.159769,NaN,2,7.965625,7.11875,NaN,2,53.966302,41.088344,NaN,1.451195,0.552448,NaN
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,eggs,504.201681,3,0.627009,0.759947,0.698545,3,0.939236,0.688542,0.642708,3,89.220853,24.246686,19.461148,44.985304,8.150147,3.270781
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,euphausiids,302.521008,11,1.518166,2.672099,2.632557,11,3.742593,7.021972,6.948044,11,67.987981,180.04599,103.279027,20.567792,52.046908,12.49763
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,multiples,363.02521,4,0.961915,0.882697,0.839165,4,2.398611,2.09383,1.834375,4,19.504789,8.815838,5.977463,7.08073,3.081839,2.009231
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,nauplii,168.067227,1,0.424283,NaN,NaN,1,0.997917,NaN,NaN,1,5.705324,NaN,NaN,0.958878,NaN,NaN
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,ostracods,672.268908,4,0.451782,0.407026,0.381563,4,0.654427,0.536458,0.578646,4,1.605688,0.81743,0.968411,1.079454,0.412149,0.325516
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,others,531.092437,5,0.928741,1.180534,0.741625,5,1.703006,1.70816,2.256681,5,11.020556,25.192385,4.113027,5.852934,9.145471,0.801867
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,polychaete,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,pteropoda,685.714286,5,0.542549,0.498136,0.372009,5,0.642953,0.588021,0.459722,5,4.812776,3.919523,1.216236,3.300189,2.634973,0.613228
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,pyrosomes,126.05042,61,9.069722,11.030487,11.155355,61,12.403972,14.751689,14.929966,61,1890.392891,2250.867061,2205.864054,238.284818,279.939769,270.635422
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,rhizaria,1203.361345,9,0.611577,0.527987,0.481792,9,0.772655,0.659301,0.717426,9,2.701711,1.886371,1.429875,3.251134,1.952949,1.240026
P1706,3,4,33.943,-122.637,22-Jun-2017 21:29:59,0,salps,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,All Classes,68268.682946,570,0.624494,1.099977,1.05886,570,1.244693,2.123168,2.06382,570,9.350942,123.565163,97.723734,638.37651,8415.09977,6638.995743
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,All Copepods,51412.115456,362,0.584895,0.730993,0.722861,362,1.126571,1.467574,1.440409,362,5.7803,18.601707,16.279835,297.177455,956.105848,834.059335
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,All Calanoid Copepods,43895.199603,314,0.604822,0.704663,0.7039,314,1.161506,1.363387,1.360818,314,6.436803,11.328531,11.109396,282.544748,497.117528,487.353807
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,All Non-Calanoid Copepods,7516.915853,48,0.46853,0.470259,0.463981,48,0.922567,0.939582,0.910356,48,1.946637,1.852105,1.756715,14.632708,13.897497,12.889836
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,appendicularia,6734.319176,59,0.793239,0.970511,0.949162,59,2.121212,2.669736,2.590467,59,7.303943,15.280484,13.173977,49.187081,102.700542,86.353707
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,bryozoan_larvae,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,chaetognatha,1096.632286,25,0.881517,2.318577,2.108606,25,2.921528,8.816124,7.912473,25,14.857078,85.244189,63.465281,16.292752,79.317661,48.50775
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,cnidaria_ctenophores,671.271884,16,1.42478,2.006969,1.980497,16,2.252001,3.193992,3.133817,16,36.526628,48.764212,48.01689,24.519298,32.085845,30.955858
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,copepoda_calanoida,43390.084125,299,0.594161,0.693023,0.687124,299,1.126671,1.309237,1.293781,299,5.01705,8.480468,7.910588,217.690206,366.559137,340.612284
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,copepoda_eucalanids,505.115477,15,1.520667,1.93213,1.956746,15,4.153934,5.380068,5.256076,15,128.395475,203.920195,189.181093,64.854542,100.292635,90.528914
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,copepoda_harpacticoida,332.312814,2,0.562405,0.633951,NaN,2,1.960417,2.230208,NaN,2,1.917148,1.275826,NaN,0.637093,0.211987,NaN
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,copepoda_oithona_like,3336.420653,21,0.393025,0.38226,0.381443,21,0.856941,0.826371,0.823794,21,1.451726,1.272823,1.257757,4.843569,4.035184,3.970703
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,copepoda_others,345.605327,3,0.751654,0.661334,0.662927,3,0.982392,0.823495,0.791667,3,6.827967,1.340722,1.350855,2.359782,0.240591,0.224453
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,copepoda_poecilostomatoids,3502.57706,22,0.50361,0.499485,0.490734,22,0.880708,0.875347,0.850938,22,1.939219,1.89049,1.719466,6.792264,6.596458,5.714007
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,crustacea_others,3336.420653,21,0.520814,0.511204,0.494659,21,0.773346,0.753173,0.724023,21,0.74426,0.31811,0.263221,2.483164,1.008494,0.790744
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,doliolids,166.156407,1,0.815609,NaN,NaN,1,1.36875,NaN,NaN,1,0.95732,NaN,NaN,0.159065,NaN,NaN
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,eggs,179.44892,2,0.36672,0.301277,NaN,2,0.403164,0.335417,NaN,2,13.166578,2.766181,NaN,2.362728,0.459619,NaN
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,euphausiids,172.802663,13,1.792161,1.707714,1.626091,13,4.562019,4.27066,3.966572,13,78.250074,60.87603,44.622857,13.521821,9.710345,6.524649
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,multiples,345.605327,3,0.797327,0.754896,0.664488,3,1.455028,1.397396,1.346875,3,6.733122,4.34155,2.802222,2.327003,1.442753,0.465607
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,nauplii,498.469221,3,0.428582,0.425584,0.425584,3,0.628125,0.650521,0.638542,3,1.986717,2.144793,2.054486,0.990317,0.712742,0.341366
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,ostracods,332.312814,2,0.633477,0.808549,NaN,2,0.888542,0.605208,NaN,2,3.45181,5.820649,NaN,1.147081,0.967138,NaN
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,others,54.831614,5,1.953316,1.658382,1.195798,5,4.175663,4.120542,2.194914,5,1117.232975,74.659548,17.298534,61.259688,3.101291,0.488625
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,polychaete,345.605327,3,0.680038,0.707265,0.536449,3,1.06905,1.17037,0.773958,3,8.798064,9.610029,9.94636,3.040658,1.724509,1.652651
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,pteropoda,1495.407663,9,0.377,0.366132,0.375958,9,0.469097,0.453385,0.468155,9,1.331665,1.149016,1.255265,1.991382,1.527331,1.459992
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,pyrosomes,84.739768,37,8.619253,10.668701,10.849903,37,11.587153,14.318021,14.565115,37,1882.475431,2246.391742,2163.769733,159.52053,186.62619,176.16686
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,rhizaria,1342.543769,9,0.531052,0.513236,0.548173,9,0.739135,0.725029,0.654962,9,1.785035,1.626477,1.260521,2.396487,1.913367,1.273417
P1706,3,5,33.984,-122.611,22-Jun-2017 22:36:59,0,salps,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,3,6,34.023,-122.583,23-Jun-2017 00:15:59,0,All Classes,73264.649439,757,0.59044,0.912176,0.884112,757,1.205334,1.867315,1.827562,757,5.966611,61.001966,50.938215,437.141669,4462.026929,3719.844623
P1706,3,6,34.023,-122.583,23-Jun-2017 00:15:59,0,All Copepods,43354.856806,437,0.563997,0.718113,0.712154,437,1.093732,1.42272,1.400207,437,4.390825,14.194686,12.340842,190.363598,613.719035,532.097693
P1706,3,6,34.023,-122.583,23-Jun-2017 00:15:59,0,All Calanoid Copepods,37146.512726,383,0.576097,0.705234,0.704677,383,1.116243,1.376691,1.374588,383,4.772566,10.516222,10.343046,177.284175,390.540828,384.011121
P1706,3,6,34.023,-122.583,23-Jun-2017 00:15:59,0,All Non-Calanoid Copepods,6208.34408,54,0.491601,0.466715,0.45502,54,0.959043,0.902687,0.88893,54,2.106749,1.91764,1.807294,13.079423,11.677123,10.790079
P1706,3,6,34.023,-122.583,23-Jun-2017 00:15:59,0,appendicularia,11512.098148,128,0.783332,0.843617,0.83043,128,2.222759,2.403814,2.372632,128,9.105131,11.914075,11.21241,104.819161,135.737923,126.409246
P1706,3,6,34.023,-122.583,23-Jun-2017 00:15:59,0,bryozoan_larvae,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
