studyName,"Datetime GMT","Latitude (º)","Longitude (º)",Cycle,Sample,Event,Cast,Bottle,"Assoc. Bottle 1","Assoc. Bottle 2","Assoc. Bottle 3","Nominal Depth (m)","Actual Depth (m)","Phosphate (µmol/L)","Silicic Acid (µmol/L)","Nitrite (µmol/L)","Nitrate (µmol/L)","Ammonium (µmol/L)","Bottle Note","Nutrient Sample Note","Nutrient Analysis Note"
P1706,"2017-06-18 06:30:20",34.53,-122.25,Transect2,transect,419,39,13,14,,,20,21,0.45,0.09,0.20,2.76,0.48,,"T2 - Sta 3",
P1706,"2017-06-18 06:30:20",34.53,-122.25,Transect2,transect,419,39,11,12,,,30,30,0.93,6.52,0.35,8.99,1.79,,"T2 - Sta 3",
P1706,"2017-06-18 06:30:20",34.53,-122.25,Transect2,transect,419,39,9,10,,,40,41,1.33,13.19,0.43,13.93,1.96,,"T2 - Sta 3",
P1706,"2017-06-18 06:30:20",34.53,-122.25,Transect2,transect,419,39,7,8,,,50,51,1.51,18.50,0.15,19.10,0.04,,"T2 - Sta 3",
P1706,"2017-06-18 06:30:20",34.53,-122.25,Transect2,transect,419,39,5,6,,,75,75,1.69,22.47,0.07,21.86,0.05,,"T2 - Sta 3",
P1706,"2017-06-18 06:30:20",34.53,-122.25,Transect2,transect,419,39,3,4,,,100,102,1.99,28.47,0.04,25.48,0.00,,"T2 - Sta 3",
P1706,"2017-06-18 08:08:02",34.6,-122.29,Transect2,transect,425,40,17,18,19,,0,2,0.41,0.17,0.18,2.43,0.49,,"T2 - Sta 4",
P1706,"2017-06-18 08:08:02",34.6,-122.29,Transect2,transect,425,40,15,16,,,10,10,0.42,0.05,0.19,2.41,0.46,,"T2 - Sta 4",
P1706,"2017-06-18 08:08:02",34.6,-122.29,Transect2,transect,425,40,13,14,,,20,21,0.52,0.21,0.25,3.89,0.50,,"T2 - Sta 4",
P1706,"2017-06-18 08:08:02",34.6,-122.29,Transect2,transect,425,40,11,12,,,30,31,0.69,2.78,0.31,5.64,1.94,,"T2 - Sta 4",
P1706,"2017-06-18 08:08:02",34.6,-122.29,Transect2,transect,425,40,9,10,,,40,39,1.44,13.83,0.49,14.27,2.56,,"T2 - Sta 4",
P1706,"2017-06-18 08:08:02",34.6,-122.29,Transect2,transect,425,40,7,8,,,50,50,1.73,20.65,0.46,20.89,0.32,,"T2 - Sta 4",
P1706,"2017-06-18 08:08:02",34.6,-122.29,Transect2,transect,425,40,5,6,,,75,75,1.89,25.09,0.31,23.81,0.06,,"T2 - Sta 4",
P1706,"2017-06-18 08:08:02",34.6,-122.29,Transect2,transect,425,40,3,4,,,100,99,1.95,28.29,0.07,25.62,0.00,,"T2 - Sta 4",
P1706,"2017-06-18 09:38:33",34.68,-122.33,Transect2,transect,431,41,17,18,19,,0,4,0.44,0.20,0.26,3.29,0.47,,"T2 - Sta 5",
P1706,"2017-06-18 09:38:33",34.68,-122.33,Transect2,transect,431,41,15,16,,,10,10,0.45,0.17,0.26,3.42,0.36,,"T2 - Sta 5",
P1706,"2017-06-18 09:38:33",34.68,-122.33,Transect2,transect,431,41,13,14,,,20,20,0.45,0.05,0.26,3.34,0.40,,"T2 - Sta 5",
P1706,"2017-06-18 09:38:33",34.68,-122.33,Transect2,transect,431,41,11,12,,,35,35,0.51,0.71,0.27,3.84,1.17,,"T2 - Sta 5",
P1706,"2017-06-18 09:38:33",34.68,-122.33,Transect2,transect,431,41,9,10,,,45,48,1.35,11.84,0.45,12.69,2.82,,"T2 - Sta 5",
P1706,"2017-06-18 09:38:33",34.68,-122.33,Transect2,transect,431,41,7,8,,,55,54,1.63,18.01,0.56,17.65,2.07,,"T2 - Sta 5",
P1706,"2017-06-18 09:38:33",34.68,-122.33,Transect2,transect,431,41,5,6,,,75,74,1.90,24.09,0.08,24.00,0.00,,"T2 - Sta 5",
P1706,"2017-06-18 09:38:33",34.68,-122.33,Transect2,transect,431,41,3,4,,,100,100,1.99,27.25,0.06,25.38,0.00,,"T2 - Sta 5",
P1706,"2017-06-18 11:08:08",34.75,-122.38,Transect2,transect,437,42,17,18,19,,2,2,0.32,0.00,0.17,1.40,0.37,,"T2 - Sta 6",
P1706,"2017-06-18 11:08:08",34.75,-122.38,Transect2,transect,437,42,15,16,,,8,7,0.31,0.04,0.17,1.59,0.37,,"T2 - Sta 6",
P1706,"2017-06-18 11:08:08",34.75,-122.38,Transect2,transect,437,42,13,14,,,16,16,0.35,0.03,0.19,1.95,0.51,,"T2 - Sta 6",
P1706,"2017-06-18 11:08:08",34.75,-122.38,Transect2,transect,437,42,11,12,,,24,24,0.62,1.59,0.29,4.92,1.26,,"T2 - Sta 6",
P1706,"2017-06-18 11:08:08",34.75,-122.38,Transect2,transect,437,42,9,10,,,32,32,0.79,3.13,0.34,7.04,1.49,,"T2 - Sta 6",
P1706,"2017-06-18 11:08:08",34.75,-122.38,Transect2,transect,437,42,7,8,,,40,41,0.97,5.75,0.37,8.56,2.26,,"T2 - Sta 6",
P1706,"2017-06-18 11:08:08",34.75,-122.38,Transect2,transect,437,42,5,6,,,60,61,1.71,20.35,0.66,20.43,0.32,,"T2 - Sta 6",
P1706,"2017-06-18 11:08:08",34.75,-122.38,Transect2,transect,437,42,3,4,,,80,81,2.01,27.32,0.08,25.30,0.00,,"T2 - Sta 6",
P1706,"2017-06-18 13:04:46",34.83,-122.42,Transect2,transect,443,43,17,18,19,,2,4,0.32,0.00,0.21,2.12,0.31,,"T2 - Sta 7",
P1706,"2017-06-18 13:04:46",34.83,-122.42,Transect2,transect,443,43,15,16,,,8,9,0.33,0.02,0.21,2.34,0.28,,"T2 - Sta 7",
P1706,"2017-06-18 13:04:46",34.83,-122.42,Transect2,transect,443,43,13,14,,,16,16,0.59,1.74,0.31,5.39,1.01,,"T2 - Sta 7",
P1706,"2017-06-18 13:04:46",34.83,-122.42,Transect2,transect,443,43,11,12,,,24,24,0.79,4.06,0.35,7.19,1.52,,"T2 - Sta 7",
P1706,"2017-06-18 13:04:46",34.83,-122.42,Transect2,transect,443,43,9,10,,,32,31,0.94,6.36,0.36,8.65,1.95,,"T2 - Sta 7",
P1706,"2017-06-18 13:04:46",34.83,-122.42,Transect2,transect,443,43,7,8,,,40,41,1.44,15.33,0.56,15.88,1.82,,"T2 - Sta 7",
P1706,"2017-06-18 13:04:46",34.83,-122.42,Transect2,transect,443,43,5,6,,,60,60,1.73,20.30,0.37,21.57,0.00,,"T2 - Sta 7",
P1706,"2017-06-18 13:04:46",34.83,-122.42,Transect2,transect,443,43,3,4,,,80,81,1.93,24.89,0.20,24.04,0.00,,"T2 - Sta 7",
P1706,"2017-06-18 14:57:16",34.91,-122.47,Transect2,transect,450,44,17,18,19,,0,3,0.44,0.58,0.27,3.56,0.50,,"T2 - Sta 8",
P1706,"2017-06-18 14:57:16",34.91,-122.47,Transect2,transect,450,44,15,16,,,10,10,0.45,0.56,0.26,3.54,0.46,,"T2 - Sta 8",
P1706,"2017-06-18 14:57:16",34.91,-122.47,Transect2,transect,450,44,13,14,,,20,20,0.56,1.72,0.28,4.88,1.31,,"T2 - Sta 8",
P1706,"2017-06-18 14:57:16",34.91,-122.47,Transect2,transect,450,44,11,12,,,30,30,0.63,2.91,0.31,5.88,1.42,,"T2 - Sta 8",
P1706,"2017-06-18 14:57:16",34.91,-122.47,Transect2,transect,450,44,9,10,,,40,40,1.13,9.74,0.38,11.46,1.86,,"T2 - Sta 8",
P1706,"2017-06-18 14:57:16",34.91,-122.47,Transect2,transect,450,44,3,4,,,100,102,2.13,29.44,0.14,26.78,0.03,,"T2 - Sta 8","Nut bottles 3 & 7 mixed up"
P1706,"2017-06-18 14:57:16",34.91,-122.47,Transect2,transect,450,44,5,6,,,75,76,1.91,24.74,0.46,23.73,0.05,,"T2 - Sta 8",
P1706,"2017-06-18 14:57:16",34.91,-122.47,Transect2,transect,450,44,7,8,,,50,50,1.53,16.38,0.68,17.14,1.52,,"T2 - Sta 8","Nut bottles 3 & 7 mixed up"
P1706,"2017-06-18 16:20:40",34.98,-122.51,Transect2,transect,456,45,17,18,19,,0,3,0.45,0.50,0.31,3.97,0.25,,"T2 - Sta 9",
P1706,"2017-06-18 16:20:40",34.98,-122.51,Transect2,transect,456,45,15,16,,,10,10,0.45,0.58,0.31,3.99,0.15,,"T2 - Sta 9",
P1706,"2017-06-18 16:20:40",34.98,-122.51,Transect2,transect,456,45,13,14,,,20,20,0.50,0.81,0.29,4.24,0.46,,"T2 - Sta 9",
P1706,"2017-06-18 16:20:40",34.98,-122.51,Transect2,transect,456,45,11,12,,,30,30,0.56,1.46,0.30,4.88,0.83,,"T2 - Sta 9",
P1706,"2017-06-18 16:20:40",34.98,-122.51,Transect2,transect,456,45,9,10,,,40,40,0.73,3.44,0.33,6.49,1.35,,"T2 - Sta 9",
P1706,"2017-06-18 16:20:40",34.98,-122.51,Transect2,transect,456,45,7,8,,,50,50,1.44,14.42,0.50,15.14,2.10,,"T2 - Sta 9",
P1706,"2017-06-18 16:20:40",34.98,-122.51,Transect2,transect,456,45,5,6,,,75,75,1.67,19.98,0.69,21.05,0.10,,"T2 - Sta 9",
P1706,"2017-06-18 16:20:40",34.98,-122.51,Transect2,transect,456,45,3,4,,,100,100,1.88,26.64,0.09,25.14,0.02,,"T2 - Sta 9",
P1706,"2017-06-18 17:44:40",35.05,-122.56,Transect2,transect,462,46,17,18,19,,2,4,0.34,3.11,0.08,0.87,0.14,,"T2 - Sta 10",
P1706,"2017-06-18 17:44:40",35.05,-122.56,Transect2,transect,462,46,15,16,,,15,15,0.40,3.74,0.13,2.04,0.04,,"T2 - Sta 10",
P1706,"2017-06-18 17:44:40",35.05,-122.56,Transect2,transect,462,46,13,14,,,30,30,0.53,3.48,0.23,4.34,0.27,,"T2 - Sta 10",
P1706,"2017-06-18 17:44:40",35.05,-122.56,Transect2,transect,462,46,11,12,,,40,40,0.63,2.48,0.25,5.69,0.70,,"T2 - Sta 10",
P1706,"2017-06-18 17:44:40",35.05,-122.56,Transect2,transect,462,46,9,10,,,50,49,0.74,2.93,0.29,7.11,1.24,,"T2 - Sta 10",
P1706,"2017-06-18 17:44:40",35.05,-122.56,Transect2,transect,462,46,7,8,,,60,60,1.21,11.65,0.35,13.59,1.30,,"T2 - Sta 10",
P1706,"2017-06-18 17:44:40",35.05,-122.56,Transect2,transect,462,46,5,6,,,75,75,1.64,19.44,0.39,20.73,0.06,,"T2 - Sta 10",
P1706,"2017-06-18 17:44:40",35.05,-122.56,Transect2,transect,462,46,3,4,,,100,102,1.89,24.62,0.07,24.62,0.01,,"T2 - Sta 10",
P1706,"2017-06-18 19:06:43",35.12,-122.6,Transect2,transect,468,47,17,18,19,,2,3,0.28,2.34,0.02,0.00,0.14,,"T2 - Sta 11",
P1706,"2017-06-18 19:06:43",35.12,-122.6,Transect2,transect,468,47,15,16,,,10,10,0.28,2.90,0.04,0.25,0.02,,"T2 - Sta 11",
P1706,"2017-06-18 19:06:43",35.12,-122.6,Transect2,transect,468,47,13,14,,,20,19,0.38,3.56,0.12,1.40,0.05,,"T2 - Sta 11",
P1706,"2017-06-18 19:06:43",35.12,-122.6,Transect2,transect,468,47,11,12,,,40,41,0.52,4.92,0.20,3.70,0.20,,"T2 - Sta 11",
P1706,"2017-06-18 19:06:43",35.12,-122.6,Transect2,transect,468,47,9,10,,,60,60,0.84,7.98,0.30,8.42,0.48,,"T2 - Sta 11",
P1706,"2017-06-18 19:06:43",35.12,-122.6,Transect2,transect,468,47,7,8,,,80,79,1.08,10.87,0.32,11.91,0.88,,"T2 - Sta 11",
P1706,"2017-06-18 19:06:43",35.12,-122.6,Transect2,transect,468,47,5,6,,,100,100,1.66,21.41,0.47,20.75,0.22,,"T2 - Sta 11",
P1706,"2017-06-18 19:06:43",35.12,-122.6,Transect2,transect,468,47,3,4,,,120,121,1.91,25.51,0.09,24.77,0.00,,"T2 - Sta 11",
P1706,"2017-06-19 09:24:58",34.37,-123.18,Cycle3,"2 am",478,48,21,22,23,24,2,2,0.53,2.76,0.22,4.19,0.15,,"2am cast",
P1706,"2017-06-19 09:24:58",34.37,-123.18,Cycle3,"2 am",478,48,17,18,19,20,12,12,0.54,3.06,0.23,4.50,0.19,,"2am cast",
P1706,"2017-06-19 09:24:58",34.37,-123.18,Cycle3,"2 am",478,48,13,14,15,16,20,21,0.60,3.69,0.23,5.03,0.31,,"2am cast",
P1706,"2017-06-19 09:24:58",34.37,-123.18,Cycle3,"2 am",478,48,9,10,11,12,30,31,0.62,4.09,0.24,5.24,0.35,,"2am cast",
P1706,"2017-06-19 09:24:58",34.37,-123.18,Cycle3,"2 am",478,48,6,7,8,,40,40,0.64,4.30,0.24,5.34,0.38,,"2am cast",
P1706,"2017-06-19 09:24:58",34.37,-123.18,Cycle3,"2 am",478,48,3,4,5,,50,51,0.68,4.81,0.24,5.58,0.15,,"2am cast",
P1706,"2017-06-19 09:24:58",34.37,-123.18,Cycle3,"2 am",478,48,2,,,,65,66,0.87,5.36,0.26,7.68,0.42,,"2am cast",
P1706,"2017-06-19 09:24:58",34.37,-123.18,Cycle3,"2 am",478,48,1,,,,85,85,1.42,14.04,0.63,14.78,0.94,,"2am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,23,24,22,,0,2,0.48,3.51,0.18,3.21,0.27,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,21,20,19,,10,11,0.48,3.59,0.19,3.34,0.15,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,17,18,16,,20,21,0.50,3.69,0.19,3.57,0.15,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,15,14,,,30,30,0.52,3.40,0.20,3.70,0.28,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,13,12,,,50,50,0.51,3.33,0.20,3.77,0.27,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,11,10,,,75,75,0.88,5.71,0.27,7.99,1.56,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,9,8,,,100,100,1.35,15.45,0.08,17.11,0.16,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,7,6,,,150,151,1.87,26.10,0.03,25.22,0.19,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,3,4,,,250,252,2.21,38.16,0.02,30.48,0.00,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,2,,,,500,500,3.13,77.37,0.02,41.85,0.00,,"11am cast",
P1706,"2017-06-19 18:01:47",34.3,-123.17,Cycle3,noon,490,49,1,,,,800,800,3.32,94.50,0.02,44.23,0.00,,"11am cast",
P1706,"2017-06-20 09:01:18",34.2,-123.11,Cycle3,"2 am",510,52,21,22,23,24,2,3,0.39,3.05,0.10,1.61,0.21,,"2am cast",
P1706,"2017-06-20 09:01:18",34.2,-123.11,Cycle3,"2 am",510,52,17,18,19,20,12,12,0.48,4.19,0.15,2.93,0.22,,"2am cast",
P1706,"2017-06-20 09:01:18",34.2,-123.11,Cycle3,"2 am",510,52,13,14,15,16,20,21,0.49,3.93,0.16,2.99,0.21,,"2am cast",
P1706,"2017-06-20 09:01:18",34.2,-123.11,Cycle3,"2 am",510,52,9,10,11,12,30,31,0.45,3.71,0.16,2.93,0.21,,"2am cast",
P1706,"2017-06-20 09:01:18",34.2,-123.11,Cycle3,"2 am",510,52,6,7,8,,45,45,0.49,3.63,0.16,2.96,0.22,,"2am cast",
P1706,"2017-06-20 09:01:18",34.2,-123.11,Cycle3,"2 am",510,52,3,4,5,,60,60,0.51,3.32,0.18,3.42,0.26,,"2am cast",
P1706,"2017-06-20 09:01:18",34.2,-123.11,Cycle3,"2 am",510,52,2,,,,70,70,0.71,5.40,0.22,5.89,0.16,,"2am cast",
P1706,"2017-06-20 09:01:18",34.2,-123.11,Cycle3,"2 am",510,52,1,,,,90,92,1.21,13.01,0.06,15.01,0.02,,"2am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,23,22,24,,2,3,0.30,2.41,0.03,0.34,0.63,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,21,20,19,,10,13,0.33,2.56,0.05,0.68,0.23,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,17,18,16,,20,20,0.45,3.45,0.13,2.32,0.31,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,15,14,,,40,40,0.48,3.68,0.15,2.71,0.41,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,13,12,,,60,60,0.63,3.74,0.18,4.04,0.48,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,11,10,,,75,75,1.09,10.69,0.11,12.69,0.02,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,9,8,,,100,100,1.56,18.86,0.02,20.19,0.19,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,7,6,,,150,150,1.77,26.57,0.02,24.40,0.00,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,2,,,,500,497,3.15,75.82,0.01,41.60,-0.01,,"11am cast",
P1706,"2017-06-20 17:55:31",34.15,-123.02,Cycle3,noon,523,53,1,,,,800,787,3.37,100.12,0.01,44.31,0.00,,"11am cast",
P1706,"2017-06-21 09:00:41",34.09,-122.95,Cycle3,"2 am",539,54,21,22,23,24,2,3,0.34,3.03,0.06,1.00,0.16,,"2am cast",
P1706,"2017-06-21 09:00:41",34.09,-122.95,Cycle3,"2 am",539,54,17,18,19,20,12,12,0.35,3.53,0.06,1.15,0.15,,"2am cast",
P1706,"2017-06-21 09:00:41",34.09,-122.95,Cycle3,"2 am",539,54,13,14,15,16,20,20,0.36,2.97,0.06,0.87,0.14,,"2am cast",
P1706,"2017-06-21 09:00:41",34.09,-122.95,Cycle3,"2 am",539,54,9,10,11,12,30,30,0.36,2.81,0.07,0.94,0.15,,"2am cast",
P1706,"2017-06-21 09:00:41",34.09,-122.95,Cycle3,"2 am",539,54,6,7,8,,45,45,0.38,2.98,0.09,1.22,0.15,,"2am cast",
P1706,"2017-06-21 09:00:41",34.09,-122.95,Cycle3,"2 am",539,54,3,4,5,,60,60,0.41,3.07,0.11,1.41,0.20,,"2am cast",
P1706,"2017-06-21 09:00:41",34.09,-122.95,Cycle3,"2 am",539,54,2,,,,70,70,0.55,5.30,0.21,4.37,0.14,,"2am cast",
P1706,"2017-06-21 09:00:41",34.09,-122.95,Cycle3,"2 am",539,54,1,,,,90,90,1.12,11.31,0.09,13.46,0.01,,"2am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,23,22,24,,0,3,0.28,2.14,0.03,0.05,0.25,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,21,20,19,,10,11,0.30,2.02,0.02,0.03,0.05,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,17,18,16,,20,21,0.30,2.06,0.02,0.01,0.06,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,15,14,,,40,40,0.39,2.90,0.10,1.34,0.41,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,13,12,,,60,60,0.47,4.05,0.47,1.98,0.16,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,11,10,,,75,75,0.78,7.36,0.08,8.28,0.00,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,9,8,,,100,101,1.20,13.96,0.03,15.42,0.24,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,7,6,,,150,152,1.88,27.71,0.02,25.52,0.00,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,3,4,5,,200,201,1.92,32.02,0.02,26.86,0.00,,"11am cast",
P1706,"2017-06-21 17:59:42",34.05,-122.82,Cycle3,noon,550,55,1,,,,800,799,3.35,98.14,0.01,44.28,0.00,,"11am cast",
P1706,"2017-06-22 08:57:19",34.02,-122.6,Cycle3,"2 am",561,56,22,21,23,24,0,3,0.34,2.62,0.07,0.92,0.45,,"2am - PC filter",
P1706,"2017-06-22 08:57:19",34.02,-122.6,Cycle3,"2 am",561,56,20,19,,,12,12,0.36,3.13,0.07,1.19,0.25,,"2am - PC filter",
P1706,"2017-06-22 08:57:19",34.02,-122.6,Cycle3,"2 am",561,56,18,17,,,20,20,0.37,2.87,0.08,1.11,0.31,,"2am - PC filter",
P1706,"2017-06-22 08:57:19",34.02,-122.6,Cycle3,"2 am",561,56,16,15,,,30,30,0.38,2.85,0.09,1.32,0.27,,"2am - PC filter",
P1706,"2017-06-22 08:57:19",34.02,-122.6,Cycle3,"2 am",561,56,14,13,,,45,45,0.43,2.89,0.11,1.55,0.35,,"2am - PC filter",
P1706,"2017-06-22 08:57:19",34.02,-122.6,Cycle3,"2 am",561,56,12,11,,,60,60,0.41,3.54,0.45,1.46,0.33,,"2am - PC filter",
P1706,"2017-06-22 08:57:19",34.02,-122.6,Cycle3,"2 am",561,56,10,9,,,70,71,0.41,3.90,0.29,1.79,0.09,,"2am - PC filter",
P1706,"2017-06-22 08:57:19",34.02,-122.6,Cycle3,"2 am",561,56,8,,,,90,90,0.90,9.03,0.03,10.29,0.00,,"2am - PC filter",
P1706,"2017-06-23 01:06:13",,,Transect3,transect,,58,17,18,19,,2,3,0.26,1.78,0.01,0.00,0.24,,"T3 - Sta 1",
P1706,"2017-06-23 01:06:13",,,Transect3,transect,,58,15,16,,,20,20,0.24,1.80,0.01,0.00,0.00,,"T3 - Sta 1",
P1706,"2017-06-23 01:06:13",,,Transect3,transect,,58,13,14,,,35,35,0.25,1.83,0.01,0.00,0.03,,"T3 - Sta 1",
P1706,"2017-06-23 01:06:13",,,Transect3,transect,,58,11,12,,,50,50,0.21,1.98,0.01,0.00,0.00,,"T3 - Sta 1",
P1706,"2017-06-23 01:06:13",,,Transect3,transect,,58,9,10,,,65,65,0.26,2.17,0.01,0.00,0.00,,"T3 - Sta 1",
P1706,"2017-06-23 01:06:13",,,Transect3,transect,,58,7,8,,,80,79,0.32,2.79,0.08,0.41,0.32,,"T3 - Sta 1",
P1706,"2017-06-23 01:06:13",,,Transect3,transect,,58,5,6,,,100,100,0.62,5.81,0.04,6.40,0.01,,"T3 - Sta 1",
P1706,"2017-06-23 01:06:13",,,Transect3,transect,,58,3,4,,,120,119,0.94,10.58,0.02,11.74,0.03,,"T3 - Sta 1",
P1706,"2017-06-23 02:47:25",33.86,-122.69,Transect3,transect,575,59,17,18,19,,2,2,0.27,1.88,0.00,0.00,0.12,,"T3 - Sta 2",
P1706,"2017-06-23 02:47:25",33.86,-122.69,Transect3,transect,575,59,15,16,,,20,20,0.28,2.00,0.00,0.02,0.12,,"T3 - Sta 2",
P1706,"2017-06-23 02:47:25",33.86,-122.69,Transect3,transect,575,59,13,14,,,35,35,0.25,1.99,0.00,0.00,0.12,,"T3 - Sta 2",
P1706,"2017-06-23 02:47:25",33.86,-122.69,Transect3,transect,575,59,11,12,,,50,50,0.24,2.13,0.00,0.00,0.02,,"T3 - Sta 2",
P1706,"2017-06-23 02:47:25",33.86,-122.69,Transect3,transect,575,59,9,10,,,55,64,0.25,2.34,0.00,0.00,0.02,,"T3 - Sta 2",
P1706,"2017-06-23 02:47:25",33.86,-122.69,Transect3,transect,575,59,7,8,,,80,81,0.36,3.12,0.23,1.59,0.20,,"T3 - Sta 2",
P1706,"2017-06-23 02:47:25",33.86,-122.69,Transect3,transect,575,59,5,6,,,100,101,0.90,9.11,0.03,10.32,0.03,,"T3 - Sta 2",
P1706,"2017-06-23 02:47:25",33.86,-122.69,Transect3,transect,575,59,3,4,,,120,120,1.04,12.96,0.01,13.84,0.02,,"T3 - Sta 2",
P1706,"2017-06-23 03:54:06",33.9,-122.66,Transect3,transect,580,60,17,18,19,,2,2,0.27,1.77,0.00,0.00,0.29,,"T3 - Sta 3",
P1706,"2017-06-23 03:54:06",33.9,-122.66,Transect3,transect,580,60,15,16,,,20,21,0.27,1.93,0.00,0.06,0.00,,"T3 - Sta 3",
P1706,"2017-06-23 03:54:06",33.9,-122.66,Transect3,transect,580,60,13,14,,,35,36,0.27,1.93,0.00,0.00,0.48,,"T3 - Sta 3",
P1706,"2017-06-23 03:54:06",33.9,-122.66,Transect3,transect,580,60,11,12,,,50,51,0.25,2.20,0.01,0.00,0.02,,"T3 - Sta 3",
P1706,"2017-06-23 03:54:06",33.9,-122.66,Transect3,transect,580,60,9,10,,,60,61,0.32,3.10,0.23,0.78,0.05,,"T3 - Sta 3",
P1706,"2017-06-23 03:54:06",33.9,-122.66,Transect3,transect,580,60,7,8,,,70,71,0.37,3.13,0.11,1.02,0.08,,"T3 - Sta 3",
P1706,"2017-06-23 03:54:06",33.9,-122.66,Transect3,transect,580,60,5,6,,,80,81,0.63,5.82,0.14,6.02,0.01,,"T3 - Sta 3",
P1706,"2017-06-23 03:54:06",33.9,-122.66,Transect3,transect,580,60,3,4,,,100,101,1.33,15.16,0.02,17.20,0.01,,"T3 - Sta 3",
P1706,"2017-06-23 04:58:49",33.94,-122.64,Transect3,transect,585,61,17,18,19,,2,2,0.25,1.59,0.00,0.00,0.04,,"T3 - Sta 4",
P1706,"2017-06-23 04:58:49",33.94,-122.64,Transect3,transect,585,61,15,16,,,20,20,0.26,1.90,0.01,0.02,0.00,,"T3 - Sta 4",
P1706,"2017-06-23 04:58:49",33.94,-122.64,Transect3,transect,585,61,13,14,,,35,35,0.26,1.87,0.01,0.00,0.17,,"T3 - Sta 4",
P1706,"2017-06-23 04:58:49",33.94,-122.64,Transect3,transect,585,61,11,12,,,50,49,0.30,2.49,0.05,0.02,0.02,,"T3 - Sta 4",
P1706,"2017-06-23 04:58:49",33.94,-122.64,Transect3,transect,585,61,9,10,,,60,59,0.43,3.12,0.41,1.33,0.05,,"T3 - Sta 4",
P1706,"2017-06-23 04:58:49",33.94,-122.64,Transect3,transect,585,61,7,8,,,70,70,0.78,6.71,0.02,8.13,0.12,,"T3 - Sta 4",
P1706,"2017-06-23 04:58:49",33.94,-122.64,Transect3,transect,585,61,5,6,,,80,81,0.96,9.25,0.05,11.01,0.05,,"T3 - Sta 4",
P1706,"2017-06-23 04:58:49",33.94,-122.64,Transect3,transect,585,61,3,4,,,100,100,1.33,15.17,0.03,17.34,0.01,,"T3 - Sta 4",
P1706,"2017-06-23 06:07:02",33.98,-122.61,Transect3,transect,590,62,17,18,19,,2,2,0.23,1.71,0.01,0.00,0.05,,"T3 - Sta 5",
P1706,"2017-06-23 06:07:02",33.98,-122.61,Transect3,transect,590,62,15,16,,,20,20,0.25,1.98,0.01,0.00,0.00,,"T3 - Sta 5",
P1706,"2017-06-23 06:07:02",33.98,-122.61,Transect3,transect,590,62,13,14,,,30,29,0.26,1.97,0.01,0.00,0.22,,"T3 - Sta 5",
P1706,"2017-06-23 06:07:02",33.98,-122.61,Transect3,transect,590,62,11,12,,,40,40,0.28,2.10,0.03,0.00,0.07,,"T3 - Sta 5",
P1706,"2017-06-23 06:07:02",33.98,-122.61,Transect3,transect,590,62,9,10,,,50,51,0.38,2.49,0.23,0.63,0.13,,"T3 - Sta 5",
